result,starplayer_difference,rpi_rating_difference,Log5,adjoe_difference,adjde_difference,EFG-OEEG,TPP-DTPP_difference,SRS_difference,SOS_difference,adjwin_difference,Hostwin_difference,coach_influence_difference,previous_performance_dif,team1_Pts,team1_Opp,team1_MOV,team1_SOS,team1_OSRS,team1_DSRS,team1_SRS,team2_W,team2_L,team2_Pts,team2_Opp,team2_MOV,team2_SOS,team2__OSRS,team2_DSRS,team2_SRS,team1_starplayer_1,team2_starplayer_2,starplayer_difference,Numot,team1_rankdifference,rank_change_difference,dif_distance,exp_win2,Log5,team2_coachrank_difference,team1_seed,team2_seed,seed_difference,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_EFP,team1_ftpct,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_OEFP,team1_EFP-OEFG,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed.1,team1_stlrate,team1_TPP-DTPP,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_final,team2_ap_preseason,team2_ap_rank_difference,team2_arate,team2_blockpct,team2_coaches_before_final,team2_coaches_preseason,team2_coaches_difference,team2_rank_difference,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_EFG,team2_ftpct,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_OEFG,team2_EFG-OEFG,team2_oppstlrate,team2_TPP-OTPP,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo
0,0,-0.001,0.469893674,-4.9103,3.3273,-3.583000501,0.0132,-3.28,-1.46,-0.063725491,-0.3,159.1894265,79,76.6,69.8,6.82,8.42,10.62,4.63,15.24,28,8,83,74.4,8.64,9.88,17.3,1.22,18.52,0,0,0,0,-14,-30,-486.11468,0.913771034,0.469893674,18,6,3,-3,94.489,111.0116,70.9425,19,12,54.8793,12.5389,32,11,97.8876,21.137,49.7227,33.5632,49.85419328,62.585,107.9596,46.1728,8.3795,34.1201,46.6511,31.7293,46.97280136,2.881391914,67.0384,0.0842,189,88,723,9,23,7,23,15,3,9,6,9,23,0.572,6,0.1038,-0.0196,69.974,97.8163,115.9219,71.6611,9,32,23,62.4294,7.0106,14,32,18,20.5,100.9743,37.5167,54.396,35.8333,54.15362336,69.2875,113.4576,49.8952,8.8635,33.4507,45.9656,34.0789,73.2092,47.68923094,6.464392415,0.0751,-0.0064,46,46,88,7,26,0,2,0,0,2,0,7,26,0.573,85,3,0.0815,71.953
0,0,0.095,0.708063936,-6.259,11.5127,1.502684412,0.0389,7.29,2.78,-0.024555984,-0.066666667,83.79551576,59,69.5,59.8,9.71,8.12,3.37,14.47,17.84,26,11,72.2,67,5.22,5.34,5.03,5.52,10.55,0,0,0,0,-10.5,-11,50.0598895,0.825534135,0.708063936,0,6,11,5,89.8846,107.1348,65.403,22,11,49.9407,12.2465,20,10,91.1081,32.9067,51.1129,32.4149,50.29334218,68.8525,106.6784,43.7582,8.3466,31.5537,45.8658,29.2724,45.24823098,5.0451112,71.147,0.0624,113,82,377,9,25,2,11,6,2,7,5,9,25,0.564,6,0.1173,-0.0549,65.0252,101.3973,113.3938,65.2367,32,32,0,51.8717,7.2508,32,32,0,0,101.9537,31.9128,50.3639,37.7329,52.35380669,68.1319,110.7795,51.1269,12.0815,31.5762,48.3384,33.2242,70.7083,48.8113799,3.542426788,0.0751,-0.016,37,37,60,10,23,0,0,0,0,0,0,10,23,0.469,60,11,0.0911,65.7254
0,0,-0.017,0.660157265,2.2044,2.922,-2.675812994,-0.0009,8.6,8.99,-0.133333334,-0.228571429,88.595035,0,81.9,76,5.94,8.97,15.64,-0.73,14.91,26,7,75.5,65.6,9.94,-0.02,3.55,2.76,6.31,0,0,0,1,9,11,-601.452118,0.812940681,0.660157265,0,5,12,7,100.2536,116.8829,71.2843,21,32,53.1353,8.3981,25,32,104.5585,36.9405,48.6739,37.9494,51.72156513,74.9377,113.3529,47.6852,8.7363,34.9519,48.8336,34.1534,49.67122228,2.050342848,71.4849,0.0815,341,37,537,9,23,1,14,3,0,1,0,9,23,0.561,5,0.0936,-0.0121,71.9576,103.1756,114.6785,64.2445,32,32,0,43.1298,12.6233,32,32,0,0,105.2203,27.0133,55.4301,34.7418,54.53396079,75.7622,116.8623,51.0386,5.126,35.0416,46.0552,37.8428,75.2791,49.80780494,4.726155842,0.0797,-0.013,83,83,133,6,25,0,1,0,0,1,0,6,25,0.578,80,12,0.0927,64.0884
1,0,0.072,0.623312725,3.404,0.6799,2.824375084,0.0278,4.12,2.33,0.041344538,0.166666667,26.12212081,-5,81.9,74.1,7.71,8.05,14.69,1.06,15.75,23,12,83.7,77.3,6.43,5.72,15.1,-3.46,11.63,0,0,0,0,-13.5,-13,-824.996738,0.834185047,0.623312725,0,7,10,3,100.5606,117.1227,68.8245,32,19,52.9095,8.7191,32,18,103.3085,33.6368,51.0671,38.797,53.46486565,77.2517,114.7057,50.358,9.5274,32.0399,49.3827,32.4059,49.13475923,4.330106417,70.943,0.0686,289,46,506,9,23,0,9,1,0,1,1,9,23,0.541,7,0.1082,-0.0396,69.9928,101.2405,113.7187,72.1949,32,32,0,53.7525,7.2202,32,32,0,0,103.5417,22.5047,49.2102,36.8201,50.56497169,69.0711,112.5551,54.5752,8.8092,34.8542,48.231,33.7382,71.5198,49.05924035,1.505731333,0.0822,-0.0118,77,77,232,11,23,0,6,1,0,6,1,11,23,0.469,68,10,0.094,73.5115
0,0,-0.026,0.368859771,-2.3348,-1.883,-1.772556971,0.0305,-3.94,-2.14,-0.110835913,-0.133333333,-16.8085832,-27,81.9,74.1,7.71,8.05,14.69,1.06,15.75,30,8,73.5,64,9.5,10.19,9.22,10.47,19.69,0,0,0,0,-13.5,-21,-2694.024204,0.934399906,0.368859771,0,7,2,-5,100.5606,117.1227,68.8245,32,19,52.9095,8.7191,32,18,103.3085,33.6368,51.0671,38.797,53.46486565,77.2517,114.7057,50.358,9.5274,32.0399,49.3827,32.4059,49.13475923,4.330106417,70.943,0.0686,289,46,506,9,23,0,9,1,0,1,1,9,23,0.541,7,0.1082,-0.0396,69.9928,98.6776,119.4575,64.3561,12,20,8,50.4854,7.9624,21,21,0,4,101.0851,39.1283,51.2612,37.5949,53.26893177,74.5645,115.2419,39.7814,8.5435,25.2927,45.8307,34.0741,72.1934,47.16626838,6.102663388,0.0667,-0.0091,147,120,347,7,26,0,12,5,0,12,5,7,26,0.567,85,2,0.0758,63.8201
0,0,0.027,0.260486303,-0.662,-6.4609,-2.718221198,0.0135,-3.23,-1,-0.198290598,-0.233333333,-47.74420937,-68,71.8,61.9,9.92,7.54,7.31,10.15,17.46,36,3,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0,0,0,0,4.5,-9,330.784582,0.970653624,0.260486303,4,9,1,-8,96.4552,115.091,63.9695,32,32,62.905,8.6013,23,32,97.5045,26.8519,50.0703,35.0575,50.74588038,71.1963,112.8605,52.6589,10.1266,33.547,45.4984,32.6433,46.66132353,4.08455685,70.6745,0.0747,95,95,287,9,25,0,9,3,0,9,3,9,25,0.564,9,0.111,-0.0363,62.9019,89.9943,115.753,63.1796,1,10,9,53.7566,8.6357,4,8,4,6.5,91.5258,34.5817,51.3011,35.865,52.16439756,66.8966,111.6412,47.7667,8.8476,31.2718,43.4688,33.0144,69.3291,45.36161951,6.802778048,0.0889,-0.0228,188,168,482,2,32,3,13,7,3,13,7,2,32,0.537,61,1,0.1117,63.0694
0,1,-0.063,0.383758352,3.2554,-6.142,-3.52912732,-0.0222,-3.87,-0.57,-0.041512605,0.025,-174.0680795,-81,73.3,69.8,3.51,7.85,6.93,4.43,11.37,24,10,76.6,69.8,6.82,8.42,10.62,4.63,15.24,1,0,1,0,0,7,-837.729711,0.903784695,0.383758352,-21,11,6,-5,100.631,114.267,64.9211,32,32,56.066,11.9196,32,32,103.5057,31.6532,46.5339,34.7134,48.28628446,78.219,109.0643,47.2564,8.1858,28.4581,48.8565,32.7526,48.93401986,-0.647735406,68.8693,0.0851,112,43,149,11,23,0,0,0,0,0,0,11,23,0.509,11,0.0825,0.0026,64.9039,94.489,111.0116,70.9425,19,12,-7,54.8793,12.5389,32,11,-21,-14,97.8876,21.137,49.7227,33.5632,49.85419328,62.585,107.9596,46.1728,8.3795,34.1201,46.6511,31.7293,67.0384,46.97280136,2.881391914,0.0842,-0.0196,189,88,723,9,23,7,23,15,3,9,6,9,23,0.572,79,6,0.1038,69.974
0,-1,0.009,0.219070069,-5.1025,-4.0261,-7.129200417,0.0308,-8.41,-4.18,0.011988304,0,51.04617884,0,70.3,57,13.28,4.86,0.91,14.04,14.95,33,5,72.9,58.6,14.32,9.04,7.31,16.05,23.36,0,1,-1,0,23,17,530.6369605,0.975035275,0.219070069,2,4,1,-3,90.9265,108.0156,64.0577,13,32,39.2182,13.4677,5,32,90.8125,25.6137,45.122,34.1667,46.69162034,67.3373,106.9316,48.5149,10.5452,30.4153,43.5484,30.8118,44.3602756,2.33134474,68.3391,0.0642,256,175,495,4,29,3,13,5,0,6,1,4,29,0.57,4,0.1132,-0.049,63.6681,86.9004,113.1181,64.3811,4,6,2,57.6305,11.5333,3,5,2,2,88.8129,26.4249,50.7042,36.3636,51.71923326,65.8621,112.2673,44.7165,7.5544,26.5066,40.2,31.9778,71.6332,42.2586881,9.460545157,0.0722,-0.0182,94,47,246,4,30,0,6,4,0,2,2,4,30,0.561,70,1,0.0904,64.5209
1,0,0.038,0.764260578,-4.0578,11.7463,-6.475190961,0.063,8.79,7.44,0.138888889,0.111111111,84.0984979,7,70.3,57,13.28,4.86,0.91,14.04,14.95,26,10,77,67.1,9.89,-2.58,5.27,0.9,6.16,0,0,0,1,23,19,277.333939,0.771664575,0.764260578,0,4,13,9,90.9265,108.0156,64.0577,13,32,39.2182,13.4677,5,32,90.8125,25.6137,45.122,34.1667,46.69162034,67.3373,106.9316,48.5149,10.5452,30.4153,43.5484,30.8118,44.3602756,2.33134474,68.3391,0.0642,256,175,495,4,29,3,13,5,0,6,1,4,29,0.57,4,0.1132,-0.049,63.6681,102.6728,112.0734,66.4601,32,32,0,50.2769,13.4291,32,32,0,0,100.0096,26.7274,52.8509,36.0721,53.18693024,68.4211,113.9026,39.6919,6.5789,23.1028,42.7233,33.264,73.3427,44.38039454,8.806535701,0.0825,0.014,88,88,152,9,26,0,3,0,0,3,0,9,26,0.532,69,13,0.0685,66.9142
0,0,0.059,0.25225351,-5.1745,-3.2568,-2.493888385,-0.0299,-13.58,-14.38,0.211274132,-0.027777778,-34.04083213,0,76,63.4,12.63,-6.76,-0.3,5.12,4.82,28,9,81.2,70.4,10.78,7.62,14.33,4.07,18.4,1,1,0,0,0,-2,2241.592346,0.924714839,0.25225351,-9,12,4,-8,100.7614,111.6118,63.6072,32,32,62.3256,8.8287,32,32,96.7428,36.0428,52.2575,34.8665,52.27272808,71.4477,116.0776,48.2468,9.9498,26.1935,50,34.7291,50.54840021,1.72432787,68.5751,0.0778,2,2,31,2,31,0,0,0,0,0,0,2,31,0.577,12,0.1042,-0.0264,65.1297,97.5046,116.7863,70.0548,20,22,2,59.2731,8.9504,32,23,-9,-3.5,99.9588,27.459,52.9818,37.9768,54.07560181,74.851,115.4258,56.6815,6.2147,41.5597,48.5761,34.4394,67.6,49.85738555,4.218216255,0.0744,-0.0563,214,8,411,8,26,0,7,1,0,0,0,8,26,0.518,77,4,0.1307,70.4051
0,-1,0.018,0.155373542,-12.7376,-0.6288,-4.431956775,-0.0738,-13.06,-0.56,-0.023529412,-0.35,-105.4532476,-77,69.8,61.9,7.91,4.24,2.13,9.5,11.63,31,6,81,61.1,19.89,4.8,13.26,11.43,24.69,0,1,-1,0,13.5,9,384.717333,0.973354987,0.155373542,-5,5,4,-1,91.2243,104.6245,67.1867,25,32,57.5155,9.9558,12,32,91.1002,32.3578,50.5306,31.7406,49.58584931,69.863,103.0281,46.8919,12.3265,25.5763,44.3953,29.6137,44.40175802,5.184091298,68.4129,0.1039,362,13,407,6,26,0,5,0,0,1,0,6,26,0.563,5,0.1088,-0.0049,67.358,90.5955,117.3621,68.9392,5,3,-2,54.0438,12.455,8,3,-5,-3.5,88.0889,35.0806,52.657,36.7816,53.53941741,66.087,118.6927,49.2366,7.1084,29.9546,44.3485,28.6195,68.0683,43.92336934,9.616048073,0.0662,-0.0787,240,116,691,5,29,7,18,11,3,10,5,5,29,0.545,66,4,0.1449,69.1489
1,-1,-0.06,0.414192357,-0.2681,-2.2015,-2.792093059,0.0108,0.7,4.16,-0.159150326,-0.111111111,-18.4200995,0,72.7,68.3,4.42,9,6.68,6.74,13.42,27,7,74,66.1,7.88,4.84,6.62,6.1,12.72,0,1,-1,0,0,-6,-1117.458669,0.896996002,0.414192357,-12,10,7,-3,98.6936,112.481,66.476,32,32,46.317,11.463,32,32,101.7299,29.2821,49.8912,36.4273,51.28202654,70.2395,108.9756,56.7536,6.454,33.8983,45.7768,34.8529,47.98105391,3.300972638,71.6016,0.0809,86,86,115,12,21,0,0,0,0,0,0,12,21,0.565,10,0.078,0.0029,67.0989,96.4921,112.7491,66.0964,17,23,6,61.6293,13.2716,32,20,-12,-3,99.3433,32.0367,51.6693,33.2209,51.08048147,72.4218,111.7988,50,7.8696,35.0376,41.1265,34.7639,72.48,44.98741578,6.093065697,0.0853,0.0137,6,6,27,6,27,0,0,0,0,0,0,6,27,0.625,53,7,0.0716,65.6502
0,0,0.154,0.731929116,-0.1697,7.2098,-3.380490019,0.0444,5.5,1.91,0.106200318,0,211.7759058,162,68,59.2,8.79,7.25,2.13,13.92,16.05,26,11,72.2,67,5.22,5.34,5.03,5.52,10.55,0,0,0,0,0,-6,-179.3667633,0.825534135,0.731929116,0,3,11,8,94.1875,113.2241,61.3321,14,8,49.0842,17.2205,1,7,97.7423,26.9621,47.6608,33.0693,48.18471405,70.7692,111.7167,63.9416,7.6023,40.5033,45.5186,34.4675,48.02277728,0.161936769,66.8301,0.0705,319,319,947,5,27,4,30,17,4,30,17,5,27,0.623,3,0.1309,-0.0604,60.4471,101.3973,113.3938,65.2367,32,32,0,51.8717,7.2508,32,32,0,0,101.9537,31.9128,50.3639,37.7329,52.35380669,68.1319,110.7795,51.1269,12.0815,31.5762,48.3384,33.2242,70.7083,48.8113799,3.542426788,0.0751,-0.016,37,37,60,10,23,0,0,0,0,0,0,10,23,0.469,55,11,0.0911,65.7254
1,0,0.055,0.739066706,5.1376,2.7277,-0.57579524,-0.0116,6.73,1.84,-0.108435708,0,-0.514534423,0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,24,9,75.8,71.2,4.61,6,9.22,1.39,10.61,0,0,0,0,0,0,-366.8627447,0.82810544,0.739066706,0,11,6,-5,94.0612,113.5177,63.3134,32,32,49.5516,11.6262,32,32,97.0495,30.6338,50.6164,31.8555,49.7484985,71.8072,111.6884,45.1174,9.4996,27.62,44.5078,34.5794,46.54099106,3.207507435,70.2128,0.084,81,40,121,12,21,0,0,0,0,0,0,12,21,0.564,11,0.0813,0.0027,62.935,96.7889,108.3801,71.6071,32,32,0,55.2222,12.2759,32,32,0,0,98.0977,26.1091,49.8965,34.5703,50.40796421,68.2705,105.6838,55.2788,12.5604,26.9521,46.7586,30.8411,67.5237,46.62466154,3.783302675,0.0859,-0.0089,85,85,109,8,24,0,0,0,0,0,0,8,24,0.509,67,6,0.0948,71.6964
1,0,0,0.860924542,5.9743,7.5376,-4.127580791,-0.0072,12.01,11.26,-0.110960961,0.166666667,-5.930796502,0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,27,9,78.8,66.9,11.83,-3.42,4.06,1.28,5.33,0,0,0,0,0,0,309.4840302,0.687915581,0.860924542,0,11,14,3,94.0612,113.5177,63.3134,32,32,49.5516,11.6262,32,32,97.0495,30.6338,50.6164,31.8555,49.7484985,71.8072,111.6884,45.1174,9.4996,27.62,44.5078,34.5794,46.54099106,3.207507435,70.2128,0.084,81,40,121,12,21,0,0,0,0,0,0,12,21,0.564,11,0.0813,0.0027,62.935,101.5988,107.5434,65.0083,32,32,0,59.0857,11.5351,32,32,0,0,97.8771,37.1184,51.6184,38.8167,54.07068277,73.8881,113.1045,53.1208,8.8586,37.2688,46.9211,30.9489,69.8939,46.73559455,7.335088226,0.0837,-0.0045,158,81,193,8,26,0,0,0,0,0,0,8,26,0.564,63,14,0.0882,65.9798
0,0,0.001,0.510773854,-8.746,7.5616,-3.108684892,-0.007,-1.18,-1.81,-0.129729729,-0.06060606,-62.23617893,-24,72.2,61.7,10.51,7.84,5.88,11.46,17.34,28,9,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0,0,0,0,0,0,407.2215808,0.92892422,0.510773854,-9,11,2,-9,94.0612,113.5177,63.3134,32,32,49.5516,11.6262,32,32,97.0495,30.6338,50.6164,31.8555,49.7484985,71.8072,111.6884,45.1174,9.4996,27.62,44.5078,34.5794,46.54099106,3.207507435,70.2128,0.084,81,40,121,12,21,0,0,0,0,0,0,12,21,0.564,11,0.0813,0.0027,62.935,101.6228,122.2637,62.8211,7,7,0,55.5556,6.2723,18,9,-9,-4.5,103.0238,40.0605,52.6936,40.1763,55.72652036,76.2663,117.1425,48.2873,8.4175,31.0565,50.1782,31.8038,73.1123,49.41032804,6.316192327,0.0778,-0.0043,268,93,440,8,25,1,8,3,1,4,1,8,25,0.563,73,2,0.0821,63.0594
1,0,-0.001,0.524790002,1.1606,-0.3381,-5.164485034,-0.0017,-0.65,1.74,0.053506493,0.371428571,86.19866361,49,74.2,70.7,3.51,9.15,7.27,5.4,12.67,21,12,75.3,69.4,5.91,7.41,9.13,4.19,13.32,0,0,0,0,6.5,0,877.930231,0.843205989,0.524790002,0,7,10,3,96.3269,109.4989,68.1663,32,32,49.9448,15.7975,19,32,100.5983,26.0019,46.873,32.6606,47.42369424,67.1067,106.3702,54.3346,7.9304,36.0157,42.9448,35.2861,46.54073354,0.882960697,69.2216,0.091,299,165,583,10,23,1,20,6,1,14,5,10,23,0.56,7,0.082,0.009,69.4218,95.9888,108.3383,69.2718,32,32,0,56.3397,12.7719,32,32,0,0,98.0732,37.149,48.7973,38.9535,52.3758446,69.3774,107.0191,47.1376,11.5979,27.333,45.3333,32.6493,64.7541,46.32839886,6.047445731,0.0793,0.0073,278,120,395,11,21,0,7,1,0,1,0,11,21,0.561,85,10,0.072,69.0126
0,0,-0.012,0.350784619,2.9272,-7.816,4.655770352,-0.0437,-7.07,-11.76,0.147058824,-0.047619047,56.79970295,0,76,73.9,2.12,-10.07,0.64,-9.05,-8.41,14,20,63,63.6,-0.65,1.69,-9.08,7.74,-1.34,0,0,0,0,0,0,1721.796599,0.463427018,0.350784619,0,16,16,0,112.1348,106.1519,67.3752,32,32,54.823,8.1081,32,32,106.0762,32.2689,50.7031,35.7639,51.65269305,71.25,109.1877,50.5568,10.5045,29.6296,48.862,35.6419,50.22521345,1.427479603,68.7395,0.0936,180,28,273,14,19,1,5,1,0,0,0,14,19,0.578,16,0.0663,0.0273,67.8244,104.3188,103.2247,60.1565,32,32,0,52.0924,7.6993,32,32,0,0,106.5601,35.4614,44.2446,32.8969,46.05339736,68.2373,102.5043,55.8865,10.3417,31.0431,48.6413,33.8028,72.3435,49.28168811,-3.228290749,0.0742,-0.0164,82,82,77,19,14,0,0,0,0,0,0,19,14,0.59,81,16,0.0906,60.6512
1,1,-0.022,0.772932423,11.4957,-1.4993,1.50882114,0.0427,12.17,6.45,0.109062003,0.206349207,63.25416546,0,81.2,70.4,10.78,7.62,14.33,4.07,18.4,21,13,72.7,67.6,5.06,1.17,3.09,3.14,6.23,1,0,1,0,-3.5,2,-1947.010605,0.783003918,0.772932423,0,4,13,9,97.5046,116.7863,70.0548,20,22,59.2731,8.9504,32,23,99.9588,27.459,52.9818,37.9768,54.07560181,74.851,115.4258,56.6815,6.2147,41.5597,48.5761,34.4394,49.85738555,4.218216255,67.6,0.0744,214,8,411,8,26,0,7,1,0,0,0,8,26,0.518,4,0.1307,-0.0563,70.4051,96.0053,105.2906,68.4678,32,32,0,51.1377,10.4959,32,32,0,0,96.9019,31.7536,49.2284,32.67,49.15746246,67.5615,105.6648,50.2024,8.4105,33.8798,43.2231,35.1613,68.9298,46.44806734,2.709395115,0.085,-0.0136,28,28,38,12,21,0,0,0,0,0,0,12,21,0.54,59,13,0.0986,68.7516
0,-1,-0.035,0.768066388,-3.7168,11.3953,-1.598629034,0.0474,9.73,11.54,-0.217142858,-0.194444444,6.135159546,23,75,65.2,9.77,4.78,7.98,6.57,14.55,32,3,76,63.4,12.63,-6.76,-0.3,5.12,4.82,0,1,-1,1,-13.5,-10,249.581542,0.805584883,0.768066388,0,5,12,7,89.3661,107.895,70.6438,24,14,49.7831,11.4679,32,15,90.8505,33.8798,45.5923,34.9462,47.90527395,67.3575,105.3354,48.5149,9.9862,30.0161,48.7768,30.303,47.77957511,0.125698836,66.7564,0.083,45,45,137,8,26,1,3,1,1,3,1,8,26,0.542,5,0.1568,-0.0738,70.5671,100.7614,111.6118,63.6072,32,32,0,62.3256,8.8287,32,32,0,0,96.7428,36.0428,52.2575,34.8665,52.27272808,71.4477,116.0776,48.2468,9.9498,26.1935,50,34.7291,68.5751,50.54840021,1.72432787,0.0778,-0.0264,2,2,31,2,31,0,0,0,0,0,0,2,31,0.577,77,12,0.1042,65.1297
0,0,-0.042,0.659285843,6.367,-0.8434,0.310119331,-0.0018,1.74,-1.13,0.063529412,-0.256410256,71.94181127,40,78,66.5,11.47,7.5,10.41,8.56,18.97,32,8,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0,0,0,0,26,26,123.6730258,0.907637372,0.659285843,-13,2,7,5,93.7249,115.8448,67.1484,6,32,60.1149,11.1639,6,32,96.7318,44.8348,53.8023,35.5556,53.59206962,71.5802,114.1827,54.1284,7.4144,33.0329,42.9929,35.313,46.2884603,7.303609321,70.7418,0.0825,233,148,407,4,28,1,10,4,1,8,4,4,28,0.548,2,0.1008,-0.0183,67.5107,92.8815,109.4778,64.9789,18,18,0,50.2575,15.2318,32,19,-13,-6.5,95.4644,34.2738,48.1351,38.7314,51.54945596,77.684,108.2691,51.7084,8.9374,32.6194,42.1854,32.9685,66.417,44.55596597,6.99348999,0.0865,-0.0201,18,18,46,8,26,0,0,0,0,0,0,8,26,0.59,77,7,0.1066,65.9229
1,0,0.001,0.983483075,16.6574,13.0323,6.198059536,0.0154,23.59,14.17,0.196979333,0.388888889,-24.211172,1,66.2,55.7,10.51,7.86,0.62,17.76,18.38,21,13,72.3,68.4,3.88,-6.31,-5,-0.21,-5.21,0,0,0,0,15,21,-27.7117003,0.327207538,0.983483075,0,1,16,15,89.4581,113.9682,60.9663,3,24,56.6082,12.0385,16,25,91.0974,29.6709,48.9811,36.8515,50.84922437,67.298,108.6714,51.3067,9.5094,33.5467,42.0546,32.2734,44.18666052,6.662563852,66.1741,0.085,92,59,173,6,28,0,3,1,0,1,0,6,28,0.561,1,0.0859,-0.0009,60.5011,102.4904,97.3108,67.183,32,32,0,40.8673,8.5657,32,32,0,0,99.7112,31.3416,47.619,32.554,47.99886019,69.0058,102.0666,52.0451,10.9195,42.4312,46.7131,32.4324,69.8987,47.53435588,0.464504316,0.1039,0.0145,425,87,670,12,21,0,8,3,0,0,0,12,21,0.56,59,16,0.0894,68.4563
1,0,-0.009,0.842278977,3.5392,8.3246,3.143592692,-0.009,5.36,0.72,0.120508744,0.317460318,5.937093053,-2,66.2,55.7,10.51,7.86,0.62,17.76,18.38,24,10,76.9,70.5,6.38,7.14,8.98,4.04,13.02,0,0,0,0,15,40,779.7182887,0.844301609,0.842278977,-9,1,8,7,89.4581,113.9682,60.9663,3,24,56.6082,12.0385,16,25,91.0974,29.6709,48.9811,36.8515,50.84922437,67.298,108.6714,51.3067,9.5094,33.5467,42.0546,32.2734,44.18666052,6.662563852,66.1741,0.085,92,59,173,6,28,0,3,1,0,1,0,6,28,0.561,1,0.0859,-0.0009,60.5011,97.7827,110.429,69.4037,32,13,-19,61.087,11.1752,22,13,-9,-14,98.7813,27.3944,52.766,33.0827,51.90528165,64.7135,107.8849,50.4084,9.4326,28.9447,49.1709,30.9735,65.1515,48.38631049,3.51897116,0.1115,-0.0099,43,43,129,9,23,0,3,0,0,3,0,9,23,0.57,60,8,0.1214,70.5843
0,0,0.017,0.658946928,-3.2965,7.0538,-2.055428508,-0.0168,-0.97,-1.52,0.030725463,0.055555556,-98.42385758,-155,66.2,55.7,10.51,7.86,0.62,17.76,18.38,29,9,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0,0,0,0,15,30,408.9311381,0.937454131,0.658946928,-8,1,4,3,89.4581,113.9682,60.9663,3,24,56.6082,12.0385,16,25,91.0974,29.6709,48.9811,36.8515,50.84922437,67.298,108.6714,51.3067,9.5094,33.5467,42.0546,32.2734,44.18666052,6.662563852,66.1741,0.085,92,59,173,6,28,0,3,1,0,1,0,6,28,0.561,1,0.0859,-0.0009,60.5011,96.5119,117.2647,65.6191,11,2,-9,62.207,13.4052,10,2,-8,-8.5,97.9993,36.2668,52.1076,39.2082,54.53918014,70.7418,113.3864,49.5716,7.9942,36.9291,43.5285,33.1579,72.9795,45.82118778,8.71799236,0.0846,-0.0177,186,186,465,8,26,6,16,11,6,16,11,8,26,0.544,61,4,0.1023,66.067
0,0,-0.097,0.121755641,-6.5367,-8.119,4.28241565,-0.0835,-14.32,-8.7,-0.121925133,0.133333333,-205.9532358,-161,71.9,67.7,4.18,-1.45,1.13,0.6,1.73,28,6,68,59.2,8.79,7.25,2.13,13.92,16.05,0,0,0,0,0,6,-105.4928034,0.928158069,0.121755641,6,14,3,-11,102.3065,106.6874,66.8762,32,32,47.3404,9.6889,32,32,100.5727,35.0985,53.7002,32.6316,52.03203849,71.8563,106.3179,52.6385,9.962,38.3224,47.8222,31.4735,47.58768607,4.444352419,71.519,0.1074,154,154,204,9,23,0,1,0,0,1,0,9,23,0.526,14,0.0843,0.0231,66.6096,94.1875,113.2241,61.3321,14,8,-6,49.0842,17.2205,1,7,6,0,97.7423,26.9621,47.6608,33.0693,48.18471405,70.7692,111.7167,63.9416,7.6023,40.5033,45.5186,34.4675,66.8301,48.02277728,0.161936769,0.0705,-0.0604,319,319,947,5,27,4,30,17,4,30,17,5,27,0.623,77,3,0.1309,60.4471
